Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2022,Royals,Anunay Singh,Indian,All-Rounder,"₹20,00,000",No,No
2022,Challengers Bangalore,Wanindu Hasaranga,Overseas,All-Rounder,"₹10,75,00,000",No,No
2022,Challengers Bangalore,Harshal Patel,Indian,All-Rounder,"₹10,75,00,000",No,No
2022,Challengers Bangalore,Josh Hazlewood,Overseas,Bowler,"₹7,75,00,000",No,No
2022,Challengers Bangalore,Faf Du Plessis,Overseas,Batsman,"₹7,00,00,000",No,No
2022,Challengers Bangalore,Dinesh  Karthik,Indian,Wicket Keeper,"₹5,50,00,000",No,No
2022,Challengers Bangalore,Anuj Rawat,Indian,Wicket Keeper,"₹3,40,00,000",No,No
2022,Challengers Bangalore,Shahbaz Ahamad,Indian,All-Rounder,"₹2,40,00,000",No,No
2022,Challengers Bangalore,David Willey,Overseas,All-Rounder,"₹2,00,00,000",No,No
2022,Challengers Bangalore,Sherfane Rutherford,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Challengers Bangalore,Mahipal Lomror,Indian,All-Rounder,"₹95,00,000",No,No
2022,Challengers Bangalore,Finn Allen,Overseas,Batsman,"₹80,00,000",No,No
2022,Challengers Bangalore,Jason Behrendorff,Overseas,Bowler,"₹75,00,000",No,No
2022,Challengers Bangalore,Siddharth  Kaul,Indian,Bowler,"₹75,00,000",No,No
2022,Challengers Bangalore,Karn Sharma,Indian,Bowler,"₹50,00,000",No,No
2022,Challengers Bangalore,Suyash Prabhudessai,Indian,All-Rounder,"₹30,00,000",No,No
2022,Challengers Bangalore,Chama Milind,Indian,Bowler,"₹25,00,000",No,No
2022,Challengers Bangalore,Akash  Deep,Indian,Bowler,"₹20,00,000",No,No
2022,Challengers Bangalore,Luvnith Sisodia,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Challengers Bangalore,Aneeshwar Gautam,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Nicholas Pooran,Overseas,Wicket Keeper,"₹10,75,00,000",No,No
2022,Hyderabad,Washington Sundar,Indian,All-Rounder,"₹8,75,00,000",No,No
2022,Hyderabad,Rahul Tripathi,Indian,Batsman,"₹8,50,00,000",No,No
2022,Hyderabad,Romario Shepherd,Overseas,All-Rounder,"₹7,75,00,000",No,No
2022,Hyderabad,Abhishek Sharma,Indian,All-Rounder,"₹6,50,00,000",No,No
2022,Hyderabad,Bhuvneshwar Kumar,Indian,Bowler,"₹4,20,00,000",No,No
2022,Hyderabad,Marco Jansen,Overseas,All-Rounder,"₹4,20,00,000",No,No
2022,Hyderabad,T. Natarajan,Indian,Bowler,"₹4,00,00,000",No,No
2022,Hyderabad,Kartik Tyagi,Indian,Bowler,"₹4,00,00,000",No,No
2022,Hyderabad,Aiden Markram,Overseas,Batsman,"₹2,60,00,000",No,No
2022,Hyderabad,Sean Abbott,Overseas,Bowler,"₹2,40,00,000",No,No
2022,Hyderabad,Glenn Phillips,Overseas,Wicket Keeper,"₹1,50,00,000",No,No
2022,Hyderabad,Shreyas Gopal,Indian,Bowler,"₹75,00,000",No,No
2022,Hyderabad,Vishnu Vinod,Indian,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Fazalhaq Farooqi,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Priyam  Garg,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Jagadeesha Suchith,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,R Samarth,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Shashank Singh,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Saurabh Dubey,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Suresh Raina,Indian,Batsman,"₹2,00,00,000",No,No
2022,Hyderabad,Steve Smith,Overseas,Batsman,"₹2,00,00,000",No,No
2022,Hyderabad,Shakib Al Hasan,Overseas,All-Rounder,"₹2,00,00,000",No,No
2022,Hyderabad,Adil Rashid,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Hyderabad,Imran Tahir,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Hyderabad,Mujeeb Zadran,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Hyderabad,Adam Zampa,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Hyderabad,James Vince,Overseas,Batsman,"₹2,00,00,000",No,No
2022,Hyderabad,Marchant De Lange,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Hyderabad,Saqib Mahmood,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Hyderabad,Ashton Agar,Overseas,All-Rounder,"₹2,00,00,000",No,No
2022,Hyderabad,Craig Overton,Overseas,All-Rounder,"₹2,00,00,000",No,No
2022,Hyderabad,Amit Mishra,Indian,Bowler,"₹1,50,00,000",No,No
2022,Hyderabad,Aaron Finch,Overseas,Batsman,"₹1,50,00,000",No,No
2022,Hyderabad,Dawid Malan,Overseas,Batsman,"₹1,50,00,000",No,No
2022,Hyderabad,Eoin  Morgan,Overseas,Batsman,"₹1,50,00,000",No,No
2022,Hyderabad,Ishant Sharma,Indian,Bowler,"₹1,50,00,000",No,No
2022,Hyderabad,Chris Lynn,Overseas,Batsman,"₹1,50,00,000",No,No
2022,Hyderabad,Usman Khawaja,Overseas,Batsman,"₹1,50,00,000",No,No
2022,Hyderabad,Lewis Gregory,Overseas,All-Rounder,"₹1,50,00,000",No,No
2022,Hyderabad,Kane Richardson,Overseas,Bowler,"₹1,50,00,000",No,No
2022,Hyderabad,Colin Munro,Overseas,All-Rounder,"₹1,50,00,000",No,No
2022,Hyderabad,Marnus Labuschagne,Overseas,Batsman,"₹1,00,00,000",No,No
2022,Hyderabad,Piyush Chawla,Indian,Bowler,"₹1,00,00,000",No,No
2022,Hyderabad,Tabraiz Shamsi,Overseas,Bowler,"₹1,00,00,000",No,No
2022,Hyderabad,Joshua Philippe,Overseas,Wicket Keeper,"₹1,00,00,000",No,No
2022,Hyderabad,Andrew Tye,Overseas,Bowler,"₹1,00,00,000",No,No
2022,Hyderabad,Rilee Rossouw,Overseas,Batsman,"₹1,00,00,000",No,No
2022,Hyderabad,Roston Chase,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Hyderabad,Moises Henriques,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Hyderabad,Kedar Jadhav,Indian,All-Rounder,"₹1,00,00,000",No,No
2022,Hyderabad,Colin  De Grandhomme,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Hyderabad,James Faulkner,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Hyderabad,Darcy Short,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Hyderabad,Sheldon Cottrell,Overseas,Bowler,"₹75,00,000",No,No
2022,Hyderabad,Reece Topley,Overseas,Bowler,"₹75,00,000",No,No
2022,Hyderabad,Todd Astle,Overseas,Bowler,"₹75,00,000",No,No
2022,Hyderabad,Martin Guptill,Overseas,Batsman,"₹75,00,000",No,No
2022,Hyderabad,Ben Cutting,Overseas,All-Rounder,"₹75,00,000",No,No
2022,Hyderabad,Scott Kuggeleijn,Overseas,All-Rounder,"₹75,00,000",No,No
2022,Hyderabad,Dhawal Kulkarni,Indian,Bowler,"₹75,00,000",No,No
2022,Hyderabad,Darren Bravo,Overseas,Batsman,"₹75,00,000",No,No
2022,Hyderabad,Carlos Brathwaite,Overseas,All-Rounder,"₹75,00,000",No,No
2022,Hyderabad,Keemo Paul,Overseas,All-Rounder,"₹75,00,000",No,No
2022,Hyderabad,Billy Stanlake,Overseas,Bowler,"₹75,00,000",No,No
2022,Hyderabad,Cheteshwar  Pujara,Indian,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Saurabh Tiwary,Indian,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Qais Ahmad,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Ish Sodhi,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Najibullah Zadran,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Charith Asalanka,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,George Garton,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Litton Das,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Niroshan Dickwella,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Andre Fletcher,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Rahmanullah Gurbaz,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Shai Hope,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Heinrich Klaasen,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Ben Mcdermott,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Kusal Mendis,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Kusal Perera,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Hyderabad,Sandeep Warrier,Indian,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Akila Dhananjaya,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Zahir Khan,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Keshav Maharaj,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Waqar Salamkheil,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Rahul Sharma,Indian,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Hayden Walsh,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Brandon King,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Janneman Malan,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Paul Stirling,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Hanuma Vihari,Indian,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Hazratullah Zazai,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Akeal Hosein,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Karim Janat,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Pawan Negi,Indian,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Taskin Ahmed,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Naveen  Ul Haq,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,David Wiese,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Shamrah Brooks,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Avishka Fernando,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Zubayr Hamza,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Pathum Nissaanka,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Kurtis Patterson,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Hashmatullah Shahidi,Overseas,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Manoj Tiwary,Indian,Batsman,"₹50,00,000",No,No
2022,Hyderabad,Gulbadin Naib,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Parvez Rasool,Indian,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Dasun Shanaka,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Wesley Agar,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Shoriful Islam,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Josh Little,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Blessing Muzarabani,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Jayden Seales,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Mohit Sharma,Indian,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Barinder Sran,Indian,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Neil Wagner,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Curtis Campher,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Wayne Parnell,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Samit Patel,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Thisara Perera,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Murali Vijay,Indian,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Jack Wildermuth,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Hamish Bennett,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Daryn Dupavillon,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Fidel Edwards,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Hamid Hassan,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Lahiru Kumara,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Joel Paris,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,S. Sreesanth,Indian,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Oshane Thomas,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Blair Tickner,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Isuru Udana,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Mark Adnair,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Hilton Cartwright,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Gareth Delany,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Danushka Gunatilaka,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Anaru  Kitchen,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Dhananjaya Lakshan,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Sisanda Magala,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Andile Phehlukwayo,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Seekkuge Prasanna,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Raymon Reifer,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Hyderabad,Brad Wheal,Overseas,Bowler,"₹50,00,000",No,No
2022,Hyderabad,Sandeep Lamichhane,Overseas,Bowler,"₹40,00,000",No,No
2022,Hyderabad,Tom Kohler-Cadmore,Overseas,Batsman,"₹40,00,000",No,No
2022,Hyderabad,Harpreet Bhatia,Indian,Batsman,"₹40,00,000",No,No
2022,Hyderabad,Laurie Evans,Overseas,Batsman,"₹40,00,000",No,No
2022,Hyderabad,Arun  Karthick,Indian,Wicket Keeper,"₹40,00,000",No,No
2022,Hyderabad,Kennar Lewis,Overseas,Wicket Keeper,"₹40,00,000",No,No
2022,Hyderabad,Ali Khan,Overseas,Bowler,"₹40,00,000",No,No
2022,Hyderabad,Chris Green,Overseas,All-Rounder,"₹40,00,000",No,No
2022,Hyderabad,Ben Dwarshuis,Overseas,Bowler,"₹30,00,000",No,No
2022,Hyderabad,Jalaj Saxena,Indian,Bowler,"₹30,00,000",No,No
2022,Hyderabad,Matt Kelly,Overseas,Bowler,"₹30,00,000",No,No
2022,Hyderabad,Rajat Patidar,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Mohammed Azharuddeen,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Vishnu Solanki,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,M. Siddharth,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Sachin Baby,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Ricky Bhui,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Himanshu Rana,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Harnoor Singh,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Himmat Singh,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Virat  Singh,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Arzan Nagwaswalla,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Akash Singh,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Yash Thakur,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Vasu Vats,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Mujtaba Yousuf,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Tanmay Agarwal,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Shivam Chauhan,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Nikhil Gangta,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Rohan Kadam,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Priyank Panchal,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Sameer Rizvi,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Ritwik Roy Chowdhury,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Apoorv Wankhade,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Atharva Ankolekar,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Tanay Thyagarajan,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Ankush Bains,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Prashant Chopra,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Kedar Devdhar,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Shreevats Goswami,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Akshdeep  Nath,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Aditya Tare,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Upendra Singh Yadav,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Pankaj Jaswal,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Lukman Hussain Meriwala,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Vyshak Vijay Kumar,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Zeeshan Ansari,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Yuvraj Chudasama,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Dharmendrasinh Jadeja,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Khrievitso Kense,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Prince Balwant Rai,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Pardeep Sahu,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Midhun Sudhesan,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Sudip  Chatterjee,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Hiten Dalal,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Abhimanyu Easwaran,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Rahul Gahlaut,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Amandeep Khare,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Mayank Rawat,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Dhruv Shorey,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Hayden Kerr,Overseas,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Saurabh Kumar,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Shams Mulani,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Dhruv Patel,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Atit Sheth,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Utkarsh Singh,Indian,All-Rounder,"₹20,00,000",No,No
2022,Hyderabad,Kaif Ahmad,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Shubhum Arora,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Eknath Kerkar,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Nikhil Naik,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Urvil Patel,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,B.R. Sharath,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,K.L. Shrijith,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Hyderabad,Mohit Avasthi,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Sushant Mishra,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Matheesha Pathirana,Overseas,Bowler,"₹20,00,000",No,No
2022,Hyderabad,G Periyasamy,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,M.Harishankar Reddy,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,R. Silambarasan,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Aditya Thakare,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Tanveer Ul Haq,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Prithviraj Yarra,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Satyajeet Bachhav,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Chintal Gandhi,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Jacob Lintott,Overseas,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Izharulhuq Naveed,Overseas,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Tanveer Sangha,Overseas,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Manav Suthar,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Milind Tandon,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Sagar  Udeshi,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Kushaal Wadhwani,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Akshay Wakhare,Indian,Bowler,"₹20,00,000",No,No
2022,Hyderabad,Qamran Iqbal,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Ishank Jaggi,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Rohan  Kunnummal,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Tanmay Mishra,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Yash Nahar,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Shubham Singh Rohilla,Indian,Batsman,"₹20,00,000",No,No
2022,Hyderabad,Alex Ross,Overseas,Batsman,"₹20,00,000",No,No
